source_relative_path,extension,bytes,sha256,text_lines
STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1__EXTRACTED/HISTORICAL_STEP06_v1.0__EXTRACTED/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/03_STEP06_CORE_DETAIL_PRESERVATION_MATRIX_FULL_v1.0.csv,csv,38383,7b008e4a965f87f2a09509c155e279bebb25548752ab5ced014588831db42a49,77
STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1__EXTRACTED/HISTORICAL_STEP06_v1.0__EXTRACTED/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/07_STEP06_NO_REPLACEMENT_DELETION_AUDIT_FULL_v1.0.csv,csv,12993,27f0d51c199e973153db6a6bbd814e7510e0c6ebe0c168281f9e1d3cdab4889a,48
STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1__EXTRACTED/HISTORICAL_STEP06_v1.0__EXTRACTED/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/09_STEP06_SEMANTIC_MERGE_CANDIDATE_v1.0.md,md,34804,b11653e7c8c9dbda223bb2ac11f1c3340daa0c14487480bdc41a77b908bd62fd,631
STEP SYNC CORE/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.1__EXTRACTED/HISTORICAL_STEP06_v1.0__EXTRACTED/RUMAHAGEN_STEP06_ADDitive_SEMANTIC_MERGE_FULL_v1.0/04_STEP06_RECON_DELTA_PROPAGATION_REGISTER_FULL_v1.0.csv,csv,51088,f081787ae8fbd979ac0395529200685d2a7f1339c636f3e9824d38a2bff96650,74
STEP SYNC CORE/STEP09_PREPARATION_PACKAGE_v1.0__EXTRACTED/STEP09_PREPARATION_v1.0/STEP09_PREPARATION_CHECKLIST_v1.0.csv,csv,984,cbb39d6fef3ffef40b13ae9f58dc1cf16d13855b66b0b21e005a35523e41931b,8
STEP SYNC CORE/STEP09_PREPARATION_PACKAGE_v1.0__EXTRACTED/STEP09_PREPARATION_v1.0/STEP09_INPUT_MANIFEST_v1.0.csv,csv,1645,79474347de4455afff462758e1e1cc269008bc3ef6ad39331e3e83f1e19df6b2,13
STEP SYNC CORE/STEP09_PREPARATION_PACKAGE_v1.0__EXTRACTED/STEP09_PREPARATION_v1.0/STEP09_INPUT_DEEP_SCAN_AND_READINESS_GATE_v1.0.md,md,10283,c7834aba063e21c09fe69e4b213b196af236bf0067a12b13431ceff00358ced7,187
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/07_STEP02_CONFLICT_RESIDUAL_INVENTORY.csv,csv,1393,5efd1281b04c951b1a3240c3c248cd0986588ae994077cad0d1b540380416025,5
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/05_STEP02_SCOPE_CAPABILITY_INVENTORY.csv,csv,3637,e4c598fab2e232bd0433c0423bab1a287f793c5b400a9f2393cba1b394f3d383,16
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/00_STEP02_OUTPUT_MANIFEST_SHA256_v1.1.csv,csv,1179,e603527a0a60891c1ad015f60465c6d93041edbeaaa3a4133998843152d15074,11
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/04_STEP02_HISTORICAL_SUPERSEDED_SUPPORTING_REGISTER.csv,csv,3593,ddbbc9de84eba1f85dd96e3c5f960b743aaefce63b03fba5a9d7d4e6280bf9b8,19
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/03_STEP02_CURRENT_AUTHORITY_REGISTER.csv,csv,4105,7e3f538cca6b4bfaf74d4ccc461972515c7012a92eb8363b7559137c3e3b8d77,16
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/08_STEP02_CHECKLIST_VERIFICATION.csv,csv,1455,b6b024aa93a2434c2f602ac1f48e3e205f37fb2967552f62f638cf5a473819bf,11
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/09_STEP02_INTEGRATION_READINESS_REGISTER.csv,csv,1566,9e554570b46062796ba8dfea0d5710ad827a873c01fa39aa46e8b13adea36baf,16
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/02_STEP02_M01-M15_ARTIFACT_INVENTORY_FULL.csv,csv,1138437,37215d93fe38f93196eafcc909674090320038e63889c932db6574eaba3f9818,2375
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/README_STEP02_FULL_VERSION_v1.1.md,md,929,fe8facf7f29321a2f550f40701380c64203037d0f8b4cac5f86b00824ce5a9a0,20
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/06_STEP02_CROSS_MODULE_DEPENDENCY_MATRIX.csv,csv,19221,0bdb7ccf447e30a56172ad4f79239aa8bd2026cdb2ac1d6854ddad07ddf6277d,74
STEP SYNC CORE/RUMAHAGEN_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1__EXTRACTED/01_STEP02_MASTER_RECON_INVENTORY_FULL_v1.1.md,md,5855,00cf36c97972683a8b784182838f666735aa0c52fc353349e7e128cedefa6d56,93
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/10_STEP03_CHECKLIST_VERIFICATION_v1.3.csv,csv,1203,c0351c33449b7761be061a3f0ce42c00b915d405b9c3ef3dbad8721a8932faf4,15
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/00_OUTPUT_MANIFEST_SHA256_v1.3.csv,csv,1501,cbf53d0da6672b12772b2395fbe78e263d252918cd8b0a28eff90e4e33ce59d5,14
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/01_STEP03_CORE_ARTIFACT_MAP_FULL_REPORT_v1.3.md,md,3942,2171c607d536eb0bc3e6770265d9f71b45961f2c76c18d31508ad2de717f52e7,84
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/02_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3.csv,csv,109151,df9506e78510f7e891ed800abddabef2495a0545c12d4ca1f0f6321500c6182e,77
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/09_STEP04_REOPEN_FEEDBACK_REGISTER_v1.3.csv,csv,1576,23a8d5405366bfbe2b17a063ce25eeb10ed8387e75d840b38a94744acd1a4f23,12
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/07_STEP03_DEPENDENCY_HANDOFF_MATRIX_v1.3.csv,csv,95744,6bd5b50154f0ca6964bf82729e3101d0f9a0e8ffdb872e54ef15599eec1996e2,211
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/06_STEP03_MODULE_HANDOFF_SUMMARY_v1.3.csv,csv,12936,315730ab062d2b4fdd240fd60ae0405a3018d4616992bbf3c9d9ccb07c5ab6ee,16
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/08_STEP03_RESIDUAL_AND_ORPHAN_AUDIT_v1.3.csv,csv,2319,f17714695906a4575d15118b5f9e1487165b3d6973638301090e5d749c1d9dc0,11
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/00_INPUT_DEEP_SCAN_MANIFEST_v1.3.csv,csv,1177,72a21432039b13e0f90f0bd6028389b42adced418fd38501e906062174a5fb8a,9
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/03_STEP03_AUTHORITY_RESOLUTION_REGISTER_v1.3.csv,csv,38387,6459a6078ab823e659d13d221717f154e831a105b384001397969cd555c214e1,77
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/04_STEP03_M01-M15_CORE_RELATIONSHIP_EVIDENCE_FULL_v1.3.csv,csv,1080561,193ef5b7ce3bd3f040b4680866462d59d950fa92971784a5cc916c16ef20428a,884
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/05_STEP03_FINDING_TO_CORE_DETERMINISTIC_LINKAGE_FULL_v1.3.csv,csv,235722,b995208421b951c6e99f01d28df544a1266d87fa50babae0a7dae17374dc5900,224
STEP SYNC CORE/RUMAHAGEN_STEP03_CORE_ARTIFACT_MAP_FULL_v1.3_CORRECTED_FULL_REBUILD (1)__EXTRACTED/README_STEP03_FULL_VERSION_v1.3.md,md,1230,c6e14e62415c2bdb86e107fad67b2524a29a2ff3f2c8e8fc1b17a68b60511a3f,29
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/09_STEP07_v1.1_ORPHAN_CONTROL_REGISTER.csv,csv,9714,d0a621b40292ecf623151dd02cd9b69a8f1f153f04c1bf71077a47acf4bb2cd8,55
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/08_STEP07_v1.1_COMPLETE_INTEGRATION_COVERAGE_LEDGER_54.csv,csv,8120,7bd432d186b09910eb387a43d53761ce6a6cb32d481c4f1f1514a6d4e87a0c66,55
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/01_STEP07_v1.1_INPUT_IDENTITY_SHA256.csv,csv,772,3acf1b51c0d4bc72d1f9a8bb546bb38cb5a1a6f1ad70fefb215ca6719e25dadf,6
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/17_STEP07_v1.1_FINAL_GATE_CHECKLIST.csv,csv,1374,062c908a8148a52abbbd391ea7f067108789e9082bae74edda474668a1efc665,27
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/14_STEP07_v1.1_DEEP_SCAN_COVERAGE_SUMMARY.csv,csv,922,4293605e37395510dbf22386f0f882a7299e67e407256e0f97ff79102f3d078b,12
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/12_STEP07_v1.1_AUTHORITY_RELATIONSHIP_REGISTER_PHYSICAL_COUNT_CORRECTED.csv,csv,6404,c420bc243fc2b981609c6ce22750fa0906944ae10cd6830ae18aab58df49084b,47
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/15_STEP07_v1.1_MODULE_COVERAGE_CONTROL_SUMMARY.csv,csv,293,ed850fcf37c8c0cca316e3d902dfd2e55e102252c052d896d8dfa7ac2da71f9f,30
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/06_STEP07_v1.1_M01-M15_AUTHORITY_REGISTER_15_PRESERVED.csv,csv,4086,ded1b6093590cdbf85ef85e6265dec40e8f78dda6ac1fbe8b8e90e2f6c6e4b1f,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/11_STEP07_v1.1_CORE_AUTHORITY_RECONCILIATION_76_PRESERVED.csv,csv,52088,72fd74b931afcdccf94058151f532dc98dc75646c2070f6eed8a4b5b3aef85a6,77
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_STEP07_FULL_REPORT_v1.1.md,md,5648,6d034788a6c55f4e821f4613c46db1e2a95c141290789d48c3c2f9ee7e6c28b5,147
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/04_STEP07_v1.1_PRE00_COMPLETE_ARTIFACT_COVERAGE_18.csv,csv,4527,41dfeca4324b2a0066bdaa05fd624be9f75b65016a54db693926ed6ad1020f48,19
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/10_STEP07_v1.1_CROSS_MODULE_BOUNDARY_REGISTER_15_PRESERVED.csv,csv,3314,929e2b4f81ca452ba7923251a8826816400ae487ab61ecada2f0ab9941d3e23f,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/05_STEP07_v1.1_CORE_V1.3_FROZEN_ARTIFACT_COVERAGE_76.csv,csv,21321,d6aa5b50017b98414fa700a63f5c8c5f5dd693b9f24d166e349069add5a9fbe8,77
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/07_STEP07_v1.1_FINDING_AUTHORITY_RECONCILIATION_223_PRESERVED.csv,csv,88978,03e9dc09ce7105b6487f03eea675c7cd497d73e6b728933fac30cd2fda3d1411,224
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/18_STEP07_v1.1_OUTPUT_MANIFEST_SHA256.csv,csv,5252,266c27087a5d8c7f2968c51c023f36fb20d1844f12f55bf35ce19b444a19691a,40
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/README_STEP07_FULL_VERSION_v1.1.md,md,666,4db140bb1092af0fa32e6768562a66bdbd597a1a7db5c53d97ed35e96711d182,17
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/02_STEP07_v1.1_STEP_SYNC_CORE_RAR_MEMBER_INVENTORY.csv,csv,512,1142d2c3d29fc6bd2bf2273d972f00a49894174c8c8be89914a8643637e2c2d3,7
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/13_STEP07_v1.1_CORRECTION_AND_HARDENING_REGISTER.csv,csv,1188,014ace69337e7430b11b88490e150bf121729a413d1e6670e560c68407dff7f5,11
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/16_STEP07_v1.1_AUTHORITY_GRAPH_PRESERVED.json,json,11630,00893c840e08dec1f52e7473af6f1959d94ec52069a5498d9786131c101e4347,463
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/03_STEP07_v1.1_RECURSIVE_SOURCE_ARTIFACT_INVENTORY_2374.csv,csv,736030,1e85da2725cd6d5142239071936c4d4d4a626b8a5403a567683ed72f5182c066,2489
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/14_STEP07_PROVENANCE_REGISTER_223_v1.0.csv,csv,129107,2a7e7ec1b18702ac77a4a971bfbc25bbed038e2d662bcf23f944b88ce7e73383,224
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/12_STEP07_SEMANTIC_AUTHORITY_CYCLE_AUDIT_v1.0.csv,csv,626,c8024bfc2b51107ea1768f670c626f80a484270983defea03a7bb92b258f47c0,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/09_STEP07_FINDING_LEVEL_AUTHORITY_RECONCILIATION_223_v1.0.csv,csv,88978,03e9dc09ce7105b6487f03eea675c7cd497d73e6b728933fac30cd2fda3d1411,224
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/01_STEP07_INPUT_DEEP_SCAN_MANIFEST_v1.0.csv,csv,1360,06c08374e3cbe764cb6e327f86b9fca7c5a2f19385aea5c0a28d8a1e91760eb0,9
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/11_STEP07_CORE_AUTHORITY_RECONCILIATION_76_v1.0.csv,csv,52088,72fd74b931afcdccf94058151f532dc98dc75646c2070f6eed8a4b5b3aef85a6,77
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/04_STEP07_CORE_BASELINE_IDENTITY_COMPARE_v1.0.csv,csv,483,224324a035454685d6d7626565e69c956c2067980c9e810252cedd5d24dc726d,2
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/16_STEP07_FINAL_GATE_CHECKLIST_v1.0.csv,csv,1649,0d8b776af69bd28839cc5a4c1523de065629aef87813873f356d92a635583990,18
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/18_STEP07_OUTPUT_MANIFEST_SHA256_v1.0.csv,csv,2332,252a37d4338b69855a20e106e56652bb738d5e0c8fdafe4a7dd9eefa52ba3069,20
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/07_STEP07_SEMANTIC_AUTHORITY_BOUNDARY_MATRIX_15_MODULES_v1.0.csv,csv,2253,b888e1c0fb56c7a8c83f5b49e673215afc5a68bbdf12717f36288b58b5e12441,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/README_STEP07_FULL_VERSION_v1.0.md,md,1240,3885badbf888cb67bc0528a1f477f7b40fbdaca5f283ec6b46c140438bdf2c8d,38
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/17_STEP07_AUTHORITY_GRAPH_v1.0.json,json,11630,00893c840e08dec1f52e7473af6f1959d94ec52069a5498d9786131c101e4347,463
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/15_STEP07_DEEP_SCAN_COVERAGE_SUMMARY_v1.0.csv,csv,84,316eb1c3631e744f4a8feb60b92bc86b2d0f138e034f07d2b514e87841aa4594,10
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/06_STEP07_DEPENDENCY_MATRIX_73_NON_AUTHORITY_EDGES_v1.0.csv,csv,19144,0819c4d91244c1222f64a0009ba16322278f77cd13488db11c2e1efc0061f963,74
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/00_STEP07_FULL_REPORT_v1.0.md,md,10364,d426b2850df0cef15d6d9a75612b26d3db5e0c7562a8c6f2e3c6717febbc20a5,221
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/08_STEP07_CROSS_MODULE_AUTHORITY_RELATIONSHIP_REGISTER_43_v1.0.csv,csv,4928,86e74d336017578149dffab90ccf8f06445cc28f468ab7f7610e98c25d7de487,47
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/10_STEP07_CROSS_MODULE_COLLISION_AND_BOUNDARY_REGISTER_15_v1.0.csv,csv,3314,929e2b4f81ca452ba7923251a8826816400ae487ab61ecada2f0ab9941d3e23f,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/13_STEP07_AUTHORITY_PRESERVATION_AND_NO_TAKEOVER_AUDIT_15_v1.0.csv,csv,2381,007364bb011c6e4ee5a63b342e0fcf1d04557c8b9d08dee7e63fb9cf06680319,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/05_STEP07_CURRENT_M01-M15_AUTHORITY_REGISTER_15_v1.0.csv,csv,4086,ded1b6093590cdbf85ef85e6265dec40e8f78dda6ac1fbe8b8e90e2f6c6e4b1f,16
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/02_STEP07_UPSTREAM_PACKAGE_IDENTITY_v1.0.csv,csv,852,fbf9c01953ace9a15c05450028c58c9adf17761d8f515a0ed9f556528d274a79,7
STEP SYNC CORE/RUMAHAGEN_STEP07_CROSS_MODULE_AUTHORITY_AND_COMPLETE_INTEGRATION_COVERAGE_FULL_v1.1__EXTRACTED/00_PREVIOUS_STEP07_v1.0/03_STEP07_STEP_SYNC_CORE_CURRENT_EMBEDDED_INVENTORY_v1.0.csv,csv,1054,ba6e07fe559286951f86a2639bfcff5c4c0c803432ccecb264c6b970958d9d00,7
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/STEP09-E_INPUT_INTEGRITY_MATRIX.csv,csv,928,604272bba99ec78ae4ccdfb005a5ad56228889ead8bbb7d40543863731a5f02b,5
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6_STEP09-C_SYNCHRONIZED_FULL_VERSION_CORRECTED_REENTRY.docx,docx,53014,8eafc3bbeab85e47d1d44922e75aead6a1e591caf5d7a379ab72637f9ed0dbd3,782
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/STEP09-E_DEPENDENCY_DIRECTION_RECONCILIATION.csv,csv,598,246c368abd44b7365e4355080c1001ae4f21ebf05b7f605e86ebb8b22a7a99fc,22
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.9_STEP09-B.1_CONTROLLED_REENTRY_FINAL.docx,docx,96925,1c4a1b80df1eedea5ce5138ec6e1ad8aa68362c04daba5ef510f9e5569068170,1273
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/RUMAHAGEN_PROJECT_CONSTITUTION_v1.17_STEP09-A2_FULL_RECONCILED_CORRECTED.docx,docx,53778,ede846a0452fb985d562b459075c28250db310b4dca7a251366a0e78d2e79266,663
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_REPORT_v1.0.md,md,7135,a30ade13cc36f58780ab0e48196341cf331d9e198a667a46014898bac67732e9,81
STEP SYNC CORE/RUMAHAGEN_STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_FULL_VERSION_v1.0__EXTRACTED/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9_STEP09-D_SYNCHRONIZED_FULL_VERSION_CORRECTED_REENTRY.docx,docx,51843,259d7baff83bf8673cc2a84b1f1034bdb7031eca9e85c646d37367b1722ee3f6,1062
STEP SYNC CORE/RUMAHAGEN_STEP01_M01-M15_RECON_AUTHORITY_FREEZE_FULL_v1.0__EXTRACTED/01_STEP01_M01-M15_RECON_AUTHORITY_FREEZE_FULL_REPORT_v1.0.md,md,8462,6ef5163c98178900bdf108ba5763b3fa88665aeb9e53299c333e022a7a50a615,156
