UploadedSource,RelativePath,ZipNestingLevel,Extension,SizeBytes,SHA256
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/21_EXECUTION_SPECIFICATION/W4-02A.6.25_MODULE_EXECUTION_SPECIFICATION_ARCHITECTURE_v2.1.md,1,.md,46464,8e82d6f1308995ba163d0c2c49786c8b8999d7c2e6b4388e07661678ffa095a3
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/28_AI_CONTEXT/W4-02A.6.32_AI_CONTEXT_PACK_v2.1.md,1,.md,19773,b4a5c5863ffc9934467688078144210f23eed59e3f574b9eaba171a10f7a1bae
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx,1,.docx,78665,8abcb2ca2e275288c83add193936a2763c9e3c9c75ba38088289a18080956219
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/18_MODULE_DEPENDENCY/W4-02A.6.22_MODULE_DEPENDENCY_MATRIX_CROSS_MODULE_DEPENDENCY_CONTRACT_v2.1.md,1,.md,49622,30a5c406428ad0e2e377e2803a77d16c0d9cac0f7f6c1249dadb89d1360bc9e3
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/08_USER_FLOW/W4-02A.6.12_USER_FLOW_CURRENT_CROSS_DOMAIN_INTERACTION_FLOW_FULL_CONSOLIDATED_v2.1.docx,1,.docx,51562,bc5e3f9af3842e727f34d2ef0c4f3b91cc52c911645698696b92b0745bbbd4de
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,1,.docx,93386,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/16_UI_UX/W4-02A.6.20_UI_UX_SPECIFICATION_CURRENT_INTERFACE_BEHAVIOR_CONTRACT_v2.1.md,1,.md,62858,c2388d37bbcf910316d0d9c257c1f346a99fc0349b2c1086d8e3154a2a32a8d7
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/20_MODULE_PLANNING/W4-02A.6.24_REVISED_MODULE_PLANNING_CURRENT_MODULE_DELIVERY_PLANNING_v2.1.md,1,.md,55040,7373552ff7f43e2822f7819b2101ec0df7bc1acee60e8b92dc866f330203d7be
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/15_TECHNICAL/W4-02A.6.19_TECHNICAL_SPECIFICATION_CURRENT_TECHNICAL_IMPLEMENTATION_CONTRACT_v2.1.md,1,.md,69175,2ac01b6961b6ab97d26ee8c314aaf06101af49cb746c4069147559fb8002b29c
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/25_EXECUTION_AUDIT/W4-02A.6.29_EXECUTION_PACK_AUDIT_RECONCILIATION_v2.1.md,1,.md,18012,70302b771fdd9293db1fe6d9d736f8926eef76bbdf2993489cb0eb182e540ea3
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,1,.docx,53047,cd5067a3a2cb8e0104e94fbea78ab64a30e19ed28230aef5889baa5021784a0a
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/30_RECONCILIATION_EVIDENCE/W4-02A.5_CROSS_DOMAIN_CONFLICT_RESIDUAL_AUDIT_FULL_CONSOLIDATED_v1.0.docx,1,.docx,42652,16982b5861c3ef86327b8f79f07eb080faac17aa6a422cc983f79d11a40564df
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/29_FINAL_CONTROL/W4-02A.6.37_FINAL_CROSS_DOCUMENT_RECONCILIATION_v1.0.docx,1,.docx,56438,55ba7ad886ea26469d2569f50ce577acf241b0b26969816e62774546acab967c
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/29_FINAL_CONTROL/W4-02A.6.33_DECISION_LOG_FINAL_v2.1.md,1,.md,18845,712f6513cc1b66ae90f673f920ee500d235a633dd4916f10a97b7031334821ca
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_CORE_IMPACT_ANALYSIS_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_CORE_M07_EVIDENCE_RETAINED/RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,1,.md,60334,d7e9a7b5c761d51495e77f73824f903ca057e602c204c79284a2ae70c522072e
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/04_M07_QIR_SEMANTIC_LOCK_MATRIX_v1.0.csv,1,.csv,749,a029592aa4b6c0cce247e940f6cf912ef45d32c5601999877c2c51f397cd8a50
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/03_M07_QIR_TWO_CORE_FINDINGS_RESOLUTION_v1.0.csv,1,.csv,940,d6c13a5796d7fa3111a7926223aa3f9ee6ce767b3e92b5e852f55cf596ac2b71
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/07_M07_QIR_DEPENDENCY_RECONCILIATION_v1.0.csv,1,.csv,626,69c842f4592f1631244feb7742a38c205cf53f0df421469ef220fa91d57da06a
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/06_M07_QIR_PHYSICAL_RUNTIME_DOWNSTREAM_REGISTER_v1.0.csv,1,.csv,766,9899ea476e277eb3c5298ab8071363fcd6911d6f5f01755de0d49fc5dfd64549
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/05_M07_QIR_LIFECYCLE_USER_ADMIN_v1.0.csv,1,.csv,1132,cf376a1ca65fff02f1d6299f3c6c424a3895e5d853b9cda6d75a51da77e10fe4
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/09_M07_QIR_CONTROL_MATRIX_v1.0.xlsx,1,.xlsx,8215,921f41b8da540a5313c32d2858d9096f67d346d2a7c0b2bdc953b0df29fb5f46
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/08_M07_QIR_FINAL_QA_AND_CLOSURE_v1.0.md,1,.md,1080,74ac5bfa35e1b588898778de7562d958eda9876bdade5a96801969d0737b7688
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/10_M07_QIR_OUTPUT_MANIFEST_v1.0.csv,1,.csv,10148,73d7498ce8c4bf391d771b8dc9f54732d20ff061c95e699806e625122a22f72e
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_QIR_RESOLUTION_CONTROLLED_v1.0.md,1,.md,1177,5a0b23a327e71e22025eb9a3586db1e8263f499af695dc6638c4e33d07dfd4c6
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/02_M07_QIR_QUESTION_RESOLUTION_REGISTER_v1.0.csv,1,.csv,3432,6f4f76ee85b5baf071a66184eeb48b9ea3e79b9293c8a923841be60edcc6b827
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/01_M07_QUESTION_INVENTORY_FULL_v1.0.csv,1,.csv,3387,3b18a1411b75c9b11823d9b29df08914f82d668c10fe61fdba47b68c688a1ee3
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/09_M07_CONFLICT_RECONCILIATION_REGISTER_v1.0.csv,1,.csv,1111,0f1e44e79f76b5fc94c8f43e490a718ef99de9a586179c32868911ae86a66424
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/13_M07_OUTPUT_MANIFEST_v1.0.csv,1,.csv,2266,9e145727b9aeeae1f94bb72646fe89c87a535c630b4f3825040c6882aeade49d
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/10_M07_FINAL_QA_AND_COMPLETION_GATE_v1.0.md,1,.md,1653,4f16abf00d264275bdde96b942e2376cac5b084ffe2e04367a71cb805c701234
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/02_M07_QUESTION_ID_NUMBERING_AUDIT_v1.0.csv,1,.csv,449,fad9e3725311b6ace04a29348d0e1f2080f74664e852d3fae2c9aa3bf64f597b
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/17_M07_CURRENT_PERMISSION_SOURCE_PARITY_v1.1.csv,1,.csv,404,e3f8f4e094b5746b8f7e8b35f05f35e1f115e564c7c68d2da7b8b7e141fac6b2
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/11_M07_FULL_REBUILD_CONTROL_MATRIX_v1.1.xlsx,1,.xlsx,8642,5634213c6b4b270548c29bf3aa1e78cefb3e2c9e065e5f5955a5bfbbde457536
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/15_M07_DECISION_TRACEABILITY_MATRIX_v1.1.csv,1,.csv,3144,d85457c47f75861a167d0f75d089dde2079233287a16182414ce5eb9747383d0
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/03_M07_SEMANTIC_DECISION_MATRIX_v1.0.csv,1,.csv,894,9e1f7aaa4670052b07a27635f2fa95d7606e4a6f1401f174f83900ac3f046434
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_M07_FULL_REBUILD_CONTROLLED_v1.0.md,1,.md,1648,d1679fadeac3f0f541d5014876e2eeb7eb7c8c30c738a09799425b27787d7cdf
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/07_M07_CROSS_MODULE_RECONCILIATION_v1.0.csv,1,.csv,896,08191e68ee6a8d6b342e89117917295567dd6f6e1561b4c18591da33dd56fcf6
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/12_M07_PROVENANCE_MANIFEST_v1.1.csv,1,.csv,660,d98dca43a3e80580cb6e3d7b5afdbd8c9b30b55f7c483d920249bd0bda723694
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_M07_FULL_REBUILD_CONTROLLED_v1.1.md,1,.md,921,a1287d0964b21d8f866c5717c1222062d9aecc88da30f597916dad41b46e29e5
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/10_M07_FINAL_QA_AND_COMPLETION_GATE_v1.1.md,1,.md,1778,4b56ffda5f7d0ce4c75fa502fab9a3756ba8eb0062e36c4de0b8c25c94ee9c36
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/02_M07_QUESTION_ID_NUMBERING_AUDIT_v1.1.csv,1,.csv,480,257ca5adc36a7c2cafecf429c54db9a4331e6dd2c605669e941b202ad007d9e2
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/12_M07_PROVENANCE_MANIFEST_v1.0.csv,1,.csv,662,154fa8e36c55fa51aabc20f968210e114820e3789bfcf0d726861c5ddf73f5f6
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/04_M07_LIFECYCLE_STATE_TRANSITION_MATRIX_v1.0.csv,1,.csv,732,89cee577f7ef7a6096d907c5f17d013c9e9d7878ed40fd581ce409cd9fcd7faf
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/18_M07_DOWNSTREAM_RECONCILIATION_PROVENANCE_v1.1.csv,1,.csv,679,1953b7b2132ebbad18fd60f90f057762127d8cc28489872b827e3f01dd939cea
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/08_M07_DOWNSTREAM_PHYSICAL_RUNTIME_REGISTER_v1.0.csv,1,.csv,552,568038089971b21ae2720e8be60f6b4f976d027f27083f97a28856c79e49f9fb
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/01_M07_QUESTION_INVENTORY_FULL_v1.1.csv,1,.csv,4552,95d078db226be5739505dc0a4bf86609eed8d1594fce6e4a01722e248c26c6c6
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/16_M07_45_DECISION_TRACEABILITY_CLARIFICATION_v1.1.md,1,.md,704,74c080e5397bf489f3781e77c17aa1e860ddd722ce8eb7ed4723644727c2337a
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/05_M07_SEMANTIC_PERMISSION_MATRIX_v1.0.csv,1,.csv,266,d99b33c9ad910ad7b952993ebcf54cdc7b4b1136a209036e8eea4f14a002803a
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/14_M07_CURRENT_SOURCE_AND_SUPERSEDED_ARTIFACT_REGISTER_v1.1.md,1,.md,981,01af71230d261643c0e7887d82d0cb6d3395c216eef34c10b6685b65eed1f84d
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/11_M07_FULL_REBUILD_CONTROL_MATRIX_v1.0.xlsx,1,.xlsx,8588,991629fc0522320e193f68995ca2da99259c059f8e3c021092ca3e5c43f5c29a
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/06_M07_ACTOR_CONDITION_SCOPE_VISIBILITY_APPROVAL_v1.0.csv,1,.csv,879,850b38ce29891a3bbe2f7c3bc2354c5ff491d16688b9010dbc4895a5e2bd928b
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/13_M07_OUTPUT_MANIFEST_v1.1.csv,1,.csv,6562,ff4b272b881ac2eadbcf01fd54c3fcb26d9a7701494a4a4e4f6d188faaf22ee0
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/01_CURRENT_QIR_SOURCE_EVIDENCE/RUMAHAGEN_WF-03.2_MASTER_PERMISSION_MATRIX_M01-M08_RECONCILED_v1.2.csv,1,.csv,27560,e5867ab7e3814555603fde73f28080bae198a952a0ac27d9ebe05d0d9eeeb461
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/01_CURRENT_QIR_SOURCE_EVIDENCE/W4-02A.6.19_TECHNICAL_SPECIFICATION_CURRENT_TECHNICAL_IMPLEMENTATION_CONTRACT_v2.1.md,1,.md,69175,2ac01b6961b6ab97d26ee8c314aaf06101af49cb746c4069147559fb8002b29c
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/01_CURRENT_QIR_SOURCE_EVIDENCE/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,1,.docx,53047,cd5067a3a2cb8e0104e94fbea78ab64a30e19ed28230aef5889baa5021784a0a
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/01_CURRENT_QIR_SOURCE_EVIDENCE/RUMAHAGEN_WF-03.2_M07_PERMISSION_MATRIX_RECONCILIATION_v1.0.docx,1,.docx,38786,fd2fd3ef8a13db69ff2a1fabde3b7627ccfaf18d2485ee9a5e5945b5ee1dd593
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/01_CURRENT_QIR_SOURCE_EVIDENCE/W4-02A.6.15_DATABASE_SCHEMA_CURRENT_PHYSICAL_SCHEMA_REFERENCE_FULL_CONSOLIDATED_v2.7.docx,1,.docx,74525,91d9d78bc4d0818bca5802f0315f3d1146d0a32a9645646607418708745f79b9
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_PERMISSION_RECONCILIATION_v1.0.docx,1,.docx,38786,fd2fd3ef8a13db69ff2a1fabde3b7627ccfaf18d2485ee9a5e5945b5ee1dd593
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/CURRENT_PERMISSION_MASTER_v1.2.xlsx,1,.xlsx,23218,b943598b6fea33b3fa690962f745b6088d4deda168b5396a5cedf07eeea5dc41
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/CURRENT_PERMISSION_MASTER_v1.2.csv,1,.csv,27560,e5867ab7e3814555603fde73f28080bae198a952a0ac27d9ebe05d0d9eeeb461
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip,1,.zip,87977,9276d7318a495102f89d34d98ceb9ee34be55e085d0badb8708b79042cfb816f
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip__unz/01_M07_QUESTION_INVENTORY_FULL_v1.0.csv,2,.csv,3387,3b18a1411b75c9b11823d9b29df08914f82d668c10fe61fdba47b68c688a1ee3
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip__unz/09_M07_CONFLICT_RECONCILIATION_REGISTER_v1.0.csv,2,.csv,1111,0f1e44e79f76b5fc94c8f43e490a718ef99de9a586179c32868911ae86a66424
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip__unz/13_M07_OUTPUT_MANIFEST_v1.0.csv,2,.csv,2266,9e145727b9aeeae1f94bb72646fe89c87a535c630b4f3825040c6882aeade49d
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip__unz/10_M07_FINAL_QA_AND_COMPLETION_GATE_v1.0.md,2,.md,1653,4f16abf00d264275bdde96b942e2376cac5b084ffe2e04367a71cb805c701234
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip__unz/02_M07_QUESTION_ID_NUMBERING_AUDIT_v1.0.csv,2,.csv,449,fad9e3725311b6ace04a29348d0e1f2080f74664e852d3fae2c9aa3bf64f597b
M01-M15 new recon(20260908-034650).zip,RUMAHAGEN_WF03_M07_QIR_RESOLUTION_CONTROLLED_v1.0_FULL_VERSION.zip__unz/00_M07_V1.1_BASELINE_RETAINED/00_CURRENT_SOURCE_PROVENANCE/M07_REBUILD_v1.0_SOURCE.zip__unz/03_M07_SEMANTIC_DECISION_MATRIX_v1.0.csv,2,.csv,894,9e1f7aaa4670052b07a27635f2fa95d7606e4a6f1401f174f83900ac3f046434
