provenance_id,finding_id,module,step04_classification,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,merge_decision,semantic_delta_or_resolution,decision_basis,module_authority_artifact,dependency,source_chain,absorbed_or_retained,core_baseline_sha256,mxx_authority_source,step04_classification_locked,step05_resolution_required,merge_action_granular,duplicate_provenance_consolidated,core_detail_preserved,provenance_completeness_v1_1
STEP06-P-195,M14-CI-014,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Quota Capacity,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-196,M14-CI-015,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Operational Pool,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-197,M14-CI-016,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Allocation,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-198,M14-CI-017,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Usage,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-199,M14-CI-018,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Refund / chargeback,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-200,M14-CI-019,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Reconciliation,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-201,M14-CI-020,M14,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Refresh Allowance,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,M03/M04/M06/M10/M11/M15,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-202,M15-IA-01,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,M15 authority,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-203,M15-IA-02,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,Title/Award distinction,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-204,M15-IA-03,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Qualification/evidence,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-205,M15-IA-04,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Partner Learning,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-206,M15-IA-05,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Developer Learning,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-207,M15-IA-06,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,Lifecycle,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-208,M15-IA-07,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,Actor/Role,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-209,M15-IA-08,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Permission,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-210,M15-IA-09,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,Ownership/Scope,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-211,M15-IA-10,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Visibility/Presentation,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-212,M15-IA-11,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,Approval,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-213,M15-IA-12,M15,AUGMENT,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_ADDITIVE_DETAIL,API,STEP04 classification AUGMENT; validated module detail is additive and must not replace existing Core detail.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,ABSORBED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-214,M15-IA-13,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,ERD,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
STEP06-P-215,M15-IA-14,M15,PRESERVE,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,Schema,STEP04 classification PRESERVE; no new semantic propagation required.,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,M04/M10/M14,Recon → STEP02/STEP01 authority/provenance → STEP03 Core mapping → STEP04 classification → STEP05 resolution where RECONCILE → STEP06 additive merge,RETAINED,c2a7b6e4a77a08621a16048cba2f0f8641a3d073bc71dc4e4854634aa788aa34,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.zip,YES,NO,YES,YES,YES,PASS
