logical_entity,module,authority_version,logical_attribute,logical_data_type,representation,logical_data_meaning,physical_table,physical_column,physical_data_type,nullable_required,pk,fk,unique,default,physical_check,physical_definition,mapping_status,conflict_or_gap,downstream_action,note,reconciliation_status,reconciliation_basis,physical_boundary_status
AWARDING_PREREQUISITES,M15,v1.1,awarding_path_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→awarding_path_versions.id,awarding_prerequisites,awarding_path_version_id,UUID,NO,NO,YES,NO,,NO,awarding_path_version_id UUID NOT NULL REFERENCES awarding_path_versions(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARDING_PREREQUISITES,M15,v1.1,prerequisite_type,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,awarding_prerequisites,prerequisite_type,VARCHAR(100),NO,NO,NO,NO,,NO,prerequisite_type VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARDING_PREREQUISITES,M15,v1.1,prerequisite_reference,TEXT,PHYSICAL_CORROBORATION,,awarding_prerequisites,prerequisite_reference,TEXT,YES,NO,NO,NO,,NO,prerequisite_reference TEXT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARDING_PREREQUISITES,M15,v1.1,requirement_definition,JSONB,PHYSICAL_CORROBORATION,NOT NULL,awarding_prerequisites,requirement_definition,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,requirement_definition JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARDING_PREREQUISITES,M15,v1.1,sequence_no,INT,PHYSICAL_CORROBORATION,NOT NULL,awarding_prerequisites,sequence_no,INT,NO,NO,NO,NO,0,YES,sequence_no INT NOT NULL DEFAULT 0 CHECK (sequence_no >= 0),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARDING_PREREQUISITES,M15,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,awarding_prerequisites,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,qualification_evidence,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,user_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,qualification_evidence,user_id,UUID,NO,NO,YES,NO,,NO,user_id UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,qualification_evaluation_id,UUID,PHYSICAL_CORROBORATION,,qualification_evidence,qualification_evaluation_id,UUID,YES,NO,NO,NO,,NO,qualification_evaluation_id UUID,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,evidence_type,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,qualification_evidence,evidence_type,VARCHAR(100),NO,NO,NO,NO,,NO,evidence_type VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,source_type,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,qualification_evidence,source_type,VARCHAR(100),NO,NO,NO,NO,,NO,source_type VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,source_reference,TEXT,PHYSICAL_CORROBORATION,NOT NULL,qualification_evidence,source_reference,TEXT,NO,NO,NO,NO,,NO,source_reference TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,evidence_payload,JSONB,PHYSICAL_CORROBORATION,,qualification_evidence,evidence_payload,JSONB,YES,NO,NO,NO,,NO,evidence_payload JSONB,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,captured_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,qualification_evidence,captured_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,captured_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVIDENCE,M15,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,qualification_evidence,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,qualification_evaluations,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,user_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,qualification_evaluations,user_id,UUID,NO,NO,YES,NO,,NO,user_id UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,awarding_path_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→awarding_path_versions.id,qualification_evaluations,awarding_path_version_id,UUID,NO,NO,YES,NO,,NO,awarding_path_version_id UUID NOT NULL REFERENCES awarding_path_versions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,awarding_rule_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→awarding_rule_versions.id,qualification_evaluations,awarding_rule_version_id,UUID,NO,NO,YES,NO,,NO,awarding_rule_version_id UUID NOT NULL REFERENCES awarding_rule_versions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,result,TEXT,PHYSICAL_CORROBORATION,NOT NULL,qualification_evaluations,result,TEXT,NO,NO,NO,NO,,NO,result TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,evaluation_time,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,qualification_evaluations,evaluation_time,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,evaluation_time TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,evaluator_type,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,qualification_evaluations,evaluator_type,VARCHAR(100),NO,NO,NO,NO,,NO,evaluator_type VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,evaluator_reference,TEXT,PHYSICAL_CORROBORATION,,qualification_evaluations,evaluator_reference,TEXT,YES,NO,NO,NO,,NO,evaluator_reference TEXT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,provenance,JSONB,PHYSICAL_CORROBORATION,NOT NULL,qualification_evaluations,provenance,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,provenance JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
QUALIFICATION_EVALUATIONS,M15,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,qualification_evaluations,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,award_instances,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,user_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,award_instances,user_id,UUID,NO,NO,YES,NO,,NO,user_id UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,title_definition_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→title_definitions.id,award_instances,title_definition_id,UUID,NO,NO,YES,NO,,NO,title_definition_id UUID NOT NULL REFERENCES title_definitions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,awarding_path_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→awarding_path_versions.id,award_instances,awarding_path_version_id,UUID,NO,NO,YES,NO,,NO,awarding_path_version_id UUID NOT NULL REFERENCES awarding_path_versions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,awarding_rule_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→awarding_rule_versions.id,award_instances,awarding_rule_version_id,UUID,NO,NO,YES,NO,,NO,awarding_rule_version_id UUID NOT NULL REFERENCES awarding_rule_versions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,qualification_evaluation_id,UUID,PHYSICAL_CORROBORATION,FK→qualification_evaluations.id,award_instances,qualification_evaluation_id,UUID,YES,NO,YES,NO,,NO,qualification_evaluation_id UUID REFERENCES qualification_evaluations(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,award_instances,status,TEXT,NO,NO,NO,NO,'active',NO,status TEXT NOT NULL DEFAULT 'active',PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,issued_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,award_instances,issued_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,issued_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,expires_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,award_instances,expires_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,expires_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,revoked_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,award_instances,revoked_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,revoked_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,restored_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,award_instances,restored_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,restored_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,historical_snapshot,JSONB,PHYSICAL_CORROBORATION,NOT NULL,award_instances,historical_snapshot,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,historical_snapshot JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,award_instances,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_INSTANCES,M15,v1.1,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,award_instances,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,M15,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,award_qualifying_paths,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,M15,v1.1,award_instance_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→award_instances.id,award_qualifying_paths,award_instance_id,UUID,NO,NO,YES,NO,,NO,award_instance_id UUID NOT NULL REFERENCES award_instances(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,M15,v1.1,awarding_path_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→awarding_path_versions.id,award_qualifying_paths,awarding_path_version_id,UUID,NO,NO,YES,NO,,NO,awarding_path_version_id UUID NOT NULL REFERENCES awarding_path_versions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,M15,v1.1,qualification_evaluation_id,UUID,PHYSICAL_CORROBORATION,FK→qualification_evaluations.id,award_qualifying_paths,qualification_evaluation_id,UUID,YES,NO,YES,NO,,NO,qualification_evaluation_id UUID REFERENCES qualification_evaluations(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,M15,v1.1,provenance,JSONB,PHYSICAL_CORROBORATION,NOT NULL,award_qualifying_paths,provenance,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,provenance JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
AWARD_QUALIFYING_PATHS,M15,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,award_qualifying_paths,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,id,UUID,PHYSICAL_CORROBORATION,PK,title_presentations,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,user_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,title_presentations,user_id,UUID,NO,NO,YES,NO,,NO,user_id UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,title_definition_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→title_definitions.id,title_presentations,title_definition_id,UUID,NO,NO,YES,NO,,NO,title_definition_id UUID NOT NULL REFERENCES title_definitions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,presentation_type,TEXT,PHYSICAL_CORROBORATION,NOT NULL,title_presentations,presentation_type,TEXT,NO,NO,NO,NO,,NO,presentation_type TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,active,BOOLEAN,PHYSICAL_CORROBORATION,NOT NULL,title_presentations,active,BOOLEAN,NO,NO,NO,NO,true,NO,active BOOLEAN NOT NULL DEFAULT true,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,display_order,INT,PHYSICAL_CORROBORATION,NOT NULL,title_presentations,display_order,INT,NO,NO,NO,NO,0,NO,display_order INT NOT NULL DEFAULT 0,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,title_presentations,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
TITLE_PRESENTATIONS,M15,v1.1,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,title_presentations,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
MARKETING_KIT,M06,v1.5,id,uuid,LOGICAL_NEW_ENTITY,PK | logical identity,,,,,,,,,,,LOGICAL_ONLY_NO_CURRENT_PHYSICAL_CORROBORATION,Physical realization not present/proven in current 86-table baseline.,STEP10-C physical schema decision/reconciliation.,Logical attribute is source-supported; physical realization not claimed.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,LOGICAL_ONLY — NO PHYSICAL CLAIM
MARKETING_KIT,M06,v1.5,project_id,uuid,LOGICAL_NEW_ENTITY,FK→DEVELOPER_PROJECTS.id | project owner,,,,,,,,,,,LOGICAL_ONLY_NO_CURRENT_PHYSICAL_CORROBORATION,Physical realization not present/proven in current 86-table baseline.,STEP10-C physical schema decision/reconciliation.,Logical attribute is source-supported; physical realization not claimed.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,LOGICAL_ONLY — NO PHYSICAL CLAIM
MARKETING_KIT,M06,v1.5,file_id,identifier,LOGICAL_NEW_ENTITY,File identity | physical storage contract downstream,,,,,,,,,,,LOGICAL_ONLY_NO_CURRENT_PHYSICAL_CORROBORATION,Physical realization not present/proven in current 86-table baseline.,STEP10-C physical schema decision/reconciliation.,Logical attribute is source-supported; physical realization not claimed.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,LOGICAL_ONLY — NO PHYSICAL CLAIM
MARKETING_KIT,M06,v1.5,file_type,enum,LOGICAL_NEW_ENTITY,PDF brochure / PDF pricelist,,,,,,,,,,,LOGICAL_ONLY_NO_CURRENT_PHYSICAL_CORROBORATION,Physical realization not present/proven in current 86-table baseline.,STEP10-C physical schema decision/reconciliation.,Logical attribute is source-supported; physical realization not claimed.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,LOGICAL_ONLY — NO PHYSICAL CLAIM
